3-12/                                                                            
10ah_005   kabcdefghijbcdefajihgvvvb-Wpa      cgfhijbade    10a_114              
10ah_006   kabcadefghibcjdefghijvvvbpWaa      ifghjabced    10a_56               
10ah_007   kabcdefghijdefghabcjivvvb-Z-a      cdgahijbef    10a_81               
10ah_008   kabcdefghijbcdefahijgvvvb-Wpa      cgfhijabde    10a_110              
10ah_009   kabcdefghijhefgdcbajivvvb-Z-a      bfjihgadec    10a_74               
10ah_010   kabcdefghijdefghcbajivvvb-Z-a      bfjghiadec    10a_70               
10ah_011   kabcadefghibcijghjfedvvvb-5Hd      ihfejgcbad    10a_19               
10ah_012   kabcdefghijdefabcjihgvvvb-Wpa      dehgaijcbf    10a_123              
10ah_013   kabcdeafghibcdejfghijvvvb-Wda      hfgijabecd    10a_107              
10ah_014   kabcadefghibcjfghijedvvvb-Wad      ihfgjbcead    10a_68               
10ah_015   kabcdefghijbchgfedajivvvb-Z-a      bfgjihaced    10a_65               
10ah_016   kabcadefghibcjdihgfejvvvbpWaa      ihgfjacbed    10a_64               
10ah_017   kabcdefghijdefcbajihgvvvb-Wpa      cgfjhibaed    10a_116              
10ah_018   kabcadebcfghijdefghijvvvbpdaa      ifjghacdeb    10a_15               
10ah_019   kabcdefghijbedcfajihgvvvb-Wpa      cgfhijbaed    10a_115              
10ah_020   kabcdefghijbcdgfehajivvvb-Z-a      bfghijaced    10a_60               
10ah_021   kabcadefgbchijdefgjihvvvbpmaa      ifgjhabedc    10a_43               
10ah_022   kabcdeafghibcdejfihgjvvvb-Wda      hgfijabecd    10a_108              
10ah_023   kabcdefghijdefcbahijgvvvb-Wpa      cgfjhiabed    10a_112              
10ah_024   kabcadefgbchijdefghijvvvbpmaa      ifgjhabdec    10a_41               
10ah_025   kabcadefghdbcijgfehjivvvbpWaa      igfajhbced    10a_44               
10ah_026   kabcdeabcfghidejfghijvvvb-dda      hifgjbcead    10a_79               
10ah_027   kabcdefghfedijcbjiahgvvvb-CMa      beigfadjch    10a_23               
10ah_028   kabcadefghigjbcjfihedvvvb-Zpd      ihdgfjbcae    10a_5                
10ah_029   kabcdefghfeijdcbajihgvvvb-mpa      chfjigbead    10a_54               
10ah_030   kabcadefgbchijfghijedvvvb-mad      ihfjgbdeac    10a_48               
10ah_031   kabcadefghibcejihgfjdvvvb-Wdd      iegfjhcbad    10a_63               
10ah_032   kabcdefghijdefabchijgvvvb-Wpa      dehgaijbcf    10a_122              
10ah_033   kabcdeafghijhbcdegjifvvvb-NFc      hfgbijcade    10a_33               
10ah_034   kabcadefgehbchijfgjidvvvbF4bc      icgejhbfad    10a_49               
10ah_035   kabcdefghijdehgfcbajivvvb-Z-a      bfjgihadec    10a_71               
10ah_036   kabcadefghibcijehgfjdvvvbF4bc      ifgejhcbad    10a_69               
10ah_037   kabcdefghijdehgfabcjivvvb-Z-a      cdgahjibef    10a_82               
10ah_038   kabcadefghfeibcidjhgjvvvb-5Fc      idhbfjacge    10a_29               
10ah_039   kabcdefghijbcfedahijgvvvb-Wpa      cgfhjiabde    10a_111              
10ah_040   kabcadefghibcjdehgfijvvvbpWaa      ifghjacbed    10a_57               
10ah_041   kabcadebcfghiedjfghijvvvb---d      iejghacdfb    10a_13               
10ah_042   kabcadefgbchijhgfedijvvvb---d      igfjhdbaec    10a_51               
10ah_043   kabcdefghijfghedabcjivvvb-Z-a      cdgajhibfe    10a_73               
10ah_044   kabcdeafghidcbejfihgjvvvb-Wda      hgfijabedc    10a_109              
10ah_045   kabcdeabcfghidejhgfijvvvb-dda      hifgjcbead    10a_80               
10ah_046   kabcadefghfijbcehgijdvvvb-5Nd      ifgbhjcdae    10a_26               
10ah_047   kabcdefghfibcdaijhgjevvvbV0lb      dcgfijhbae    10a_53               
10ah_048   kabcadefghibcjfedihgjvvvbpWaa      ifhgjbaced    10a_67               
10ah_049   kabcdefgahidefgjhbcijvvvb-ZZa      gfijahdebc    10a_86               
10ah_050   kabcdeafghigjbedcjfihvvvb-Z-a      hcgfjiabde    10a_34               
10ah_051   kabcdefghijbefgdchajivvvb-Z-a      bfgihjadec    10a_61               
10ah_052   kabcdefghijbedchgfajivvvb-Z-a      bfghjiadce    10a_62               
10ah_053   kabcadebcfghijdehijgfvvvbpdaa      ifjhgadecb    10a_18               
10ah_054   kabcadefgbchijdgfehijvvvbpmaa      igfjhabdec    10a_42               
10ah_055   kabcadefghijfbcejghidvvvb-Hhc      ifghbjdcae    10a_55               
10ah_056   kabcadebcfghigfedjhijvvvb---d      ifjehcadgb    10a_9                
10ah_057   kabcdefghfabeijdcjihgvvvb-8ma      fhdgbiacje    10a_35               
10ah_058   kabcadefghibcjdghifejvvvbpWaa      ihfgjacbed    10a_58               
10ah_059   kabcadefghijfghbcejidvvvb-NFc      igehbcjdaf    10a_28               
10ah_060   kabcadefghijhbcgfejidvvvb-NFc      igfhcjbdae    10a_37               
10ah_061   kabcdefghbcdeijfahijgvvvb-8ma      cifghjadeb    10a_83               
10ah_062   kabcadebcfghiedihjfgjvvvb-pZd      iejhfadcgb    10a_17               
10ah_063   kabcdefgehijgfjbcdaihvvvbVH9a      bfijhdaegc    10a_22               
10ah_064   kabcdeabcfgdehijfghijvvvb-Zaa      hifjgbdeac    10a_78               
10ah_065   kabcadefgehbcijhfgdjivvvbF4Ka      icgfjhbaed    10a_52               
10ah_066   kabcadebcfghijdefgjihvvvbpdaa      ifjghacedb    10a_16               
10ah_067   kabcdefdcghbaijhgjifevvvbpZZa      eciagjhdfb    10a_20               
10ah_068   kabcdefgabchifgjhdeijvvvb-pZa      ghfjbidaec    10a_104              
10ah_069   kabcadebcfghijfedgjihvvvb---d      ifjghcaedb    10a_14               
10ah_070   kabcadefghibcejghjfidvvvb-5Hd      iefhjgcbad    10a_30               
10ah_071   kabcdeafghidejfbcihgjvvvb-Wma      hgfjaibdec    10a_119              
10ah_072   kabcadefghibcgjihjdefvvvb-ZZd      ihefjgcabd    10a_4                
10ah_073   kabcadefghfidbcjiehgjvvvbVzBa      ighbajdcfe    10a_32               
10ah_074   kabcdeafgdehijfbcgjihvvvb-mma      hfjgaidceb    10a_101              
10ah_075   kabcadefgbchijhefgdijvvvb---d      ifgjhdbaec    10a_40               
10ah_076   kabcadefghijhgdbcejifvvvbpMna      igehcajdbf    10a_31               
10ah_077   kabcdefghdeijfabchijgvvvb-mpa      deigahjbfc    10a_91               
10ah_078   kabcadefgbchfghijedjivvvb-mWa      igejbdhafc    10a_10               
10ah_079   kabcdefghdchgijbefajivvvb-m8a      bhifjgcead    10a_2                
10ah_080   kabcadebcfghijfghedijvvvb---d      igjfhcdaeb    10a_8                
10ah_081   kabcdecfghibaiedjgfjhvvvbBZ2a      egdhijbfca    10a_27               
10ah_082   kabcdeafgdehijfbcghijvvvb-mma      hfjgaicdeb    10a_106              
10ah_083   kabcadefgbcehifgjhijdvvvb-Fgc      idfjgbheac    10a_6                
10ah_084   kabcadebcfghigjedjfihvvvb-Zmd      ifjehgacdb    10a_3                
10ah_085   kabcdecfghibaijgedfjhvvvbNZKa      edghijcfba    10a_25               
10ah_086   kabcdefghbcijfedahijgvvvb-mpa      chfgjiadbe    10a_97               
10ah_087   kabcdefghdeijfcbahijgvvvb-mpa      chfjgiaebd    10a_92               
10ah_088   kabcdeafghidejhbcijgfvvvb-Zmd      hgfjbidaec    10a_105              
10ah_089   kabcdefghbcijdefahijgvvvb-mpa      chfgijadbe    10a_95               
10ah_090   kabcdefbafghidcjhgjievvvbpBBa      gefhbdijca    10a_1                
10ah_091   kabcdeafghidejfbcghijvvvb-Wma      hfgjaibdec    10a_118              
10ah_092   kabcadefdghigbcjfeihjvvvbVz7b      igahcjbdfe    10a_38               
10ah_093   kabcdefgahidgfejhbcijvvvb-ZZa      gfjiahdebc    10a_87               
10ah_094   kabcdeafghidegjbcihjfvvvb-Zpd      hdfjgibaec    10a_98               
10ah_095   kabcadefgbchfijehgijdvvvbFEyc      ifgjbhdeac    10a_39               
10ah_096   kabcdeafgbchijfghdeijvvvb-mWa      heigacjdbf    10a_103              
10ah_097   kabcdefghbedcijfahijgvvvb-8ma      cifghjaedb    10a_84               
10ah_098   kabcdefghijdehabgfcjivvvb-Z-a      dgehaibjcf    10a_96               
10ah_099   kabcadebcfgedhijhgfijvvvb-Zaa      idjgahecfb    10a_7                
10ah_100   kabcadefgbchiedjhgfijvvvb---d      iegjhadbfc    10a_45               
10ah_101   kabcadefghiefjhbcijgdvvvb-Zmd      idhgbcjeaf    10a_50               
10ah_102   kabcdefgabcheigjhdifjvvvbppZa      ghijbcdaef    10a_76               
10ah_103   kabcdefghdcijbefajihgvvvb-mpa      chfigjbdae    10a_100              
10ah_104   kabcdeafgdchijhbegjifvvvb-FEc      hfigcjdaeb    10a_12               
10ah_105   kabcadefgbchigdjhifejvvvbF+Fc      ihejgadbfc    10a_46               
10ah_106   kabcdeafgbchidejfghijvvvb-mda      hfigjacebd    10a_93               
10ah_107   kabcadefgbchfeijdghijvvvbpmaa      iegjbhadfc    10a_47               
10ah_108   kabcdefghdcigfjbajihevvvbVTna      chejgibdfa    10a_24               
10ah_109   kabcadefghiejbcgfjdihvvvb-WZa      idfhgjbace    10a_72               
10ah_110   kabcdefgaheigjhdcbifjvvvbpZ8a      gijahbcedf    10a_77               
10ah_111   kabcadefghibcgfjdihejvvvbpZda      ihegjbacfd    10a_66               
10ah_112   kabcdefghbcijfahidejgvvvb-mZa      difghbjaec    10a_120              
10ah_113   kabcdefgahidgjhbciefjvvvbpZma      gejahicdbf    10a_88               
10ah_114   kabcdefghdchifjbajgievvvbVTTb      cfejgihdba    10a_21               
10ah_115   kabcdefgcbgheijdhfajivvvbFMKa      bhfijcedag    10a_11               
10ah_116   kabcdefbghcijdhgafijevvvbpppa      chefiajdbg    10a_85               
10ah_117   kabcdefgahidejhbgfcijvvvb-Z8a      gfiajhcdbe    10a_99               
10ah_118   kabcdeafgbehigfjhdcijvvvb---d      hdjgaciebf    10a_102              
10ah_119   kabcdefgaheicbgjhdifjvvvbpZZa      gihjabdcef    10a_89               
10ah_120   kabcadefgbchfidjhgiejvvvbFEEc      ihgjbadefc    10a_36               
10ah_121   kabcdeafgdchibejfihgjvvvb-mda      hgifjacedb    10a_94               
10ah_122   kabcdeafgdhiejfbihcgjvvvb-88a      hgfjacideb    10a_90               
10ah_123   kabcdefghbidjfahciejgvvvbZmZa      defghijabc    10a_121              
7ah_1      habcadefgbcgfedvvb--d              fedgbac       7a_4                 
7ah_2      habcdeafgbcdegfvvb--d              edfgabc       7a_5                 
7ah_3      habcdeafgbedcgfvvb--d              edgfabc       7a_6                 
7ah_4      habcadefgbcefgdvvb--d              fdegbac       7a_3                 
7ah_5      habcadebcfgedgfvvb-Za              fdgeacb       7a_2                 
7ah_6      habcdefbafgdcgevvbpZa              dcefgba       7a_1                 
9nh_1      jabcdefbcdghaihfegiRszpNH          diFaGHBEc     9n_4                 
9nh_2      jabcdefgahgdcbifeihRLkp2Z          fiGEHaCBD     9n_5                 
9nh_3      jabcdbefcdghigaefihltv-pp          cfhEGaDib     9n_3                 
9nh_4      jabcdbefcdghigaefihRszFod          cFhEGADib     9n_1                 
9nh_5      jabcdefbcdghaihfegiBsv-NT          difaGHbEc     9n_2                 
9nh_6      jabcdeafghcbfiedhgilll---          gFHaIBdCE     9n_8                 
9nh_7      jabcdefgahgdcbifeihBLu-2T          fiGehaCBd     9n_6                 
9nh_8      jabcdefgcbhfidahgiettvppp          cfeGihDab     9n_7                 
12ah_0001  mabcdefghijkljihgfedcbalkvvvv-p-p  bglkjihafedc  12a_0803             
12ah_0002  mabcdefghijklbcdefghijalkvvvv-p-p  bghijklacdef  12a_0722             
12ah_0003  mabcdefghijklhgfedcbalkjivvvv-d-d  chglkjibafed  12a_1166             
12ah_0004  mabcdefghijklhgfedcbajklivvvv-d-d  chglkjiabfed  12a_1149             
12ah_0005  mabcdefghijklbcdefghalkjivvvv-d-d  chgijklbadef  12a_1157             
12ah_0006  mabcdefghijklfedcbalkjihgvvvv-a-a  dihglkjcbafe  12a_1287             
12ah_0007  mabcdefghijklbcdefalkjihgvvvv-a-a  dihgjklcbaef  12a_1278             
12ah_0008  mabcadefghijkbcldefghijklvvvvpada  kghijlabcdfe  12a_0716             
12ah_0009  mabcdefghijkldefghijabclkvvvv-p-p  cdhaijklbefg  12a_0838             
12ah_0010  mabcdefghijklbcdefghajklivvvv-d-d  chgijklabdef  12a_1134             
12ah_0011  mabcdefghijklfghijabcdelkvvvv-p-p  defiabjklcgh  12a_1214             
12ah_0012  mabcdefghijkljghifedcbalkvvvv-p-p  bglkjihaefdc  12a_0802             
12ah_0013  mabcadefghijkbcklijlhgfedvvvv-Nh+  kjigflhdcbae  12a_0169             
12ah_0014  mabcdefghijkldefghijcbalkvvvv-p-p  bglhijkadefc  12a_0762             
12ah_0015  mabcdeafghijkbcdelfghijklvvvv-apa  jghiklabcfde  12a_1128             
12ah_0016  mabcdefghijkldefabclkjihgvvvv-a-a  efjihakldcbg  12a_1286             
12ah_0017  mabcdefghijklbcdefahijklgvvvv-a-a  dhigjklabcef  12a_1273             
12ah_0018  mabcadefghijkbclfghijkledvvvv-adW  kjghilbcdfae  12a_0759             
12ah_0019  mabcdefghijkldefghabclkjivvvv-d-d  deihajklcbfg  12a_1242             
12ah_0020  mabcdefghijklbcjihgfedalkvvvv-p-p  bghlkjiacfed  12a_0745             
12ah_0021  mabcadefghijkbcldkjihgfelvvvvpada  kjihgladcbfe  12a_0744             
12ah_0022  mabcdefghijkljefghidcbalkvvvv-p-p  bglkijhadefc  12a_0796             
12ah_0023  mabcadefghijkbcklghijlfedvvvv-Hh4  kjghflicdbae  12a_0791             
12ah_0024  mabcadebcfghijkldefghijklvvvvpdaa  kglhijacdefb  12a_0146             
12ah_0025  mabcdefghijkldefcbalkjihgvvvv-a-a  dihgljkcbafe  12a_1282             
12ah_0026  mabcdefghijklbedcfalkjihgvvvv-a-a  dihgjklcbafe  12a_1279             
12ah_0027  mabcdefghijklbcdefihgjalkvvvv-p-p  bghijklacdfe  12a_0723             
12ah_0028  mabcdeafghijkdcbelfghijklvvvv-apa  jghiklabcfed  12a_1131             
12ah_0029  mabcdefghijkldefghcbalkjivvvv-d-d  chglijkbaefd  12a_1162             
12ah_0030  mabcadefghibcjkldefghilkjvvvvpWaa  kghiljabcfed  12a_0580             
12ah_0031  mabcdefghijklbchgfedalkjivvvv-d-d  chgilkjbadfe  12a_1161             
12ah_0032  mabcdeafghijkbcdelfkjihglvvvv-apa  jihgklacbfde  12a_1138             
12ah_0033  mabcdefghijklhefgdcbalkjivvvv-d-d  chglkjibaefd  12a_1165             
12ah_0034  mabcdefghijklbcdefajklihgvvvv-a-a  dihgjklcabef  12a_1276             
12ah_0035  mabcadefghibcjkldefghijklvvvvpWaa  kghiljabcefd  12a_0576             
12ah_0036  mabcadefghdbcijklefghlkjivvvvpWaa  kghaljibcfed  12a_0379             
12ah_0037  mabcdefghijklbcdihgfejalkvvvv-p-p  bghikjlacfed  12a_0733             
12ah_0038  mabcdefghijklhefgdcbajklivvvv-d-d  chglkjiabefd  12a_1148             
12ah_0039  mabcadefghdbcijklehgflkjivvvvpWaa  kghaljicbfed  12a_0380             
12ah_0040  mabcdeabcfghijkdelfghijklvvvv-dma  jkghilbcdfae  12a_0835             
12ah_0041  mabcdefghijklbcdgfehalkjivvvv-d-d  chgijklbadfe  12a_1158             
12ah_0042  mabcdefghijhgfedklcblkajivvvv-ZNj  bfkihgaedlcj  12a_0197             
12ah_0043  mabcadefghijdbcklihgfejlkvvvvpada  kihgaljcbdfe  12a_0596             
12ah_0044  mabcadefghijkilbclhkjgfedvvvv-p-8  kjiehglcdbaf  12a_0038             
12ah_0045  mabcdefghijkldefghcbajklivvvv-d-d  chglijkabefd  12a_1145             
12ah_0046  mabcadefgbchijkldefghijklvvvvpmaa  kghlijabdefc  12a_0369             
12ah_0047  mabcdefghijhgklfedcbalkjivvvv-Z8d  ciglkjhbfaed  12a_0691             
12ah_0048  mabcadefghijkbcelkjihgfldvvvv-apW  kfihgljdcbae  12a_0743             
12ah_0049  mabcdeafghijkbcdelhijklgfvvvv-dpW  jighklbcfade  12a_1029             
12ah_0050  mabcdeafgbcdehijklfghijklvvvv-8aa  jgklhiadefbc  12a_0878             
12ah_0051  mabcadefghibcijklghjklfedvvvv-5b4  kjgelhicfbad  12a_0669             
12ah_0052  mabcdefgahijkljbcdefgilkhvvvv-F+N  ighbjklcadef  12a_0538             
12ah_0053  mabcadefgbchijklfghijkledvvvv-maW  kjglhibdefac  12a_0422             
12ah_0054  mabcdeafghijkbedcklghijlfvvvv-HFG  jghflkibcade  12a_1030             
12ah_0055  mabcdefghijkldefghabcjklivvvv-d-d  deihajklbcfg  12a_1233             
12ah_0056  mabcdefghijkldejihgfcbalkvvvv-p-p  bglhkjiadfec  12a_0775             
12ah_0057  mabcdefghijkljehgfidcbalkvvvv-p-p  bglkjihadefc  12a_0797             
12ah_0058  mabcadefghijkbcklejihgfldvvvvFGhG  kgihfljdcbae  12a_0774             
12ah_0059  mabcadefghijkbcklgjihlfedvvvv-Hh4  kjghflidcbae  12a_0792             
12ah_0060  mabcdefghijklbcdefajklghivvvv-a-a  dighjklcabef  12a_1283             
12ah_0061  mabcadebcfghijkedlfghijklvvvv----  kflhijacdegb  12a_0143             
12ah_0062  mabcadefghibcijklghlkjfedvvvv-5b4  kjgelihcfbad  12a_0425             
12ah_0063  mabcadefghibcjkljihgfedklvvvv----  kihgljecbafd  12a_0679             
12ah_0064  mabcdefghijklfghijadcbelkvvvv-p-p  defibajklcgh  12a_0937             
12ah_0065  mabcdefghijhgklfedclkbajivvvv-Z8m  bfljigaekdch  12a_0690             
12ah_0066  mabcadefghijhgfekbckdljilvvvv-N-N  kfejcbhladig  12a_0239             
12ah_0067  mabcadefghijfklbcljihgkedvvvv-HF4  kjihbgldceaf  12a_0773             
12ah_0068  mabcdeafghibcdejklfghijklvvvv-Wda  jghkliabefcd  12a_1027             
12ah_0069  mabcdefghijklbcdefahilkjgvvvv-a-a  dhigjklacbef  12a_1274             
12ah_0070  mabcdefghijkldejihgfabclkvvvv-p-p  cdhailkjbegf  12a_0843             
12ah_0071  mabcdefdghigjklfelkjcbaihvvvv3smo  bfleigakjdhc  12a_0471             
12ah_0072  mabcdefghijklbchgfedajklivvvv-d-d  chgilkjabdfe  12a_1140             
12ah_0073  mabcadefghibcjklfghijkledvvvv-WaW  kjghlibcefad  12a_0641             
12ah_0074  mabcdefghiajkdefghiljbcklvvvv-p-m  hgjklaiefbcd  12a_0859             
12ah_0075  mabcdeafghijkdcbelfkjihglvvvv-apa  jihgklacbfed  12a_1139             
12ah_0076  mabcdeabcfghijkdeljihgfklvvvv-dma  jkhgildcbfae  12a_0842             
12ah_0077  mabcdefghijkihlbcdefalkjgvvvv-M9d  chfjklibgade  12a_0651             
12ah_0078  mabcadefghijkbcldefgjihklvvvvpada  kghijlabdcfe  12a_0717             
12ah_0079  mabcdefghijfkledcblkajihgvvvv-qEc  cgfkjhbaledi  12a_1127             
12ah_0080  mabcdeafgbedchijklfghijklvvvv-8aa  jglkhiadefbc  12a_0881             
12ah_0081  mabcadefghijkbcefghljilkdvvvv-N-5  kfgijlbcdhae  12a_0502             
12ah_0082  mabcadefghijkbcldejihgfklvvvvpada  kgihjladcbfe  12a_0732             
12ah_0083  mabcdeafghijklhbcdeglkjifvvvv-h+H  jgihbkldcaef  12a_1125             
12ah_0084  mabcdefghijklfghijedabclkvvvv-p-p  cdhalijkbfge  12a_0794             
12ah_0085  mabcdefgahijkilbgfedclhkjvvvv-p-p  ichglkjabdfe  12a_0551             
12ah_0086  mabcadefghijhgfklbcljikedvvvv-N-5  kjeicbhldfag  12a_0330             
12ah_0087  mabcadefghijkbclfedkjihglvvvvpada  kgjihlbadcfe  12a_0753             
12ah_0088  mabcdefghijkldefihgjabclkvvvv-p-p  cdhaijklbegf  12a_0839             
12ah_0089  mabcdefghijfedklcblkajihgvvvv-Wzc  cgfkihbaeldj  12a_0482             
12ah_0090  mabcdeafghijkilbcdelhkjgfvvvv-p-Z  jidhgklbcaef  12a_0254             
12ah_0091  mabcdefghijklbefghidcjalkvvvv-p-p  bghkijladefc  12a_0726             
12ah_0092  mabcdeabcfghidejklfghilkjvvvv-dda  jkghlibcfead  12a_0826             
12ah_0093  mabcadefghijkbcelghijkfldvvvv-apW  kfghiljcdbae  12a_0714             
12ah_0094  mabcdefghijkldgfehabclkjivvvv-d-d  deihajklcbgf  12a_1243             
12ah_0095  mabcadefghijkglbcefkjihldvvvv-d-W  kgeihjlbdcaf  12a_0731             
12ah_0096  mabcdefghfijkbcdakjilhglevvvvVeps  ejdhgklicbaf  12a_0454             
12ah_0097  mabcadefghibcijklefghlkjdvvvvF4bG  kgheljibcfad  12a_0643             
12ah_0098  mabcdefghijbcdefgklhajklivvvv-Zpd  ckghijladefb  12a_0850             
12ah_0099  mabcdeafghijkbcdelfgjihklvvvv-apa  jghiklacbfde  12a_1129             
12ah_0100  mabcdefghijklbgfedcjihalkvvvv-p-p  bghjilkaedcf  12a_0735             
12ah_0101  mabcadefghibcjkldihgfejklvvvvpWaa  kihgljacbefd  12a_0594             
12ah_0102  mabcadebcfghijkihgfedljklvvvv----  khlgfjdcaeib  12a_0056             
12ah_0103  mabcdeafghijhklbedcljikgfvvvv-N-5  jihbglkcdaef  12a_0255             
12ah_0104  mabcadefgbchijklfedghijklvvvvpmaa  kghlijbadefc  12a_0371             
12ah_0105  mabcdefghijkldgfehcbalkjivvvv-d-d  chglijkbafed  12a_1163             
12ah_0106  mabcdeafgbcdehijkgflhijklvvvv----  jfklhiadegbc  12a_0876             
12ah_0107  mabcdefghijkldefihgjcbalkvvvv-p-p  bglhijkadfec  12a_0763             
12ah_0108  mabcdefghijklbcdgfehalijkvvvv-d-d  cghijklbadfe  12a_1135             
12ah_0109  mabcadebcfghijkldehijklgfvvvvpdaa  kgljhiadefcb  12a_0160             
12ah_0110  mabcdeafghijkbcdeklgjihlfvvvv-HFG  jghfklicbade  12a_1033             
12ah_0111  mabcdeafghijkbcdelhgfkjilvvvv-apa  jgihklbacfde  12a_1142             
12ah_0112  mabcdefghijkljghidefcbalkvvvv-p-p  bgljkihaefdc  12a_0800             
12ah_0113  mabcdefghijkldefabcjklihgvvvv-a-a  efjihakldbcg  12a_1285             
12ah_0114  mabcdefghiajkfghiljbcdeklvvvv-ppp  hgklaijdefbc  12a_1220             
12ah_0115  mabcdeabcfghijfdeklihgjlkvvvv-dma  jkhgblicdfae  12a_0827             
12ah_0116  mabcdeafghidcbejklfghijklvvvv-Wda  jghkliabefdc  12a_1031             
12ah_0117  mabcdefghijklbgfcdehalkjivvvv-d-d  chgikjlbafde  12a_1159             
12ah_0118  mabcdefghijklbcdghifejalkvvvv-p-p  bghikjlacefd  12a_0724             
12ah_0119  mabcdefghijhgfkdabckljilevvvvVZ9s  efdigalkjchb  12a_0682             
12ah_0120  mabcadefgbchijkgfedlhijklvvvv----  kgflijbadehc  12a_0442             
12ah_0121  mabcdeafghijkljihbcdeglkfvvvv-F+N  jheicbkldafg  12a_0600             
12ah_0122  mabcadefghijklfghijbcelkdvvvv-F+N  kifgjbcdleah  12a_0236             
12ah_0123  mabcdeafghijkilbcdeghkjlfvvvv-p-Z  jgdhiklbcaef  12a_0519             
12ah_0124  mabcadefghijkbclfghijedklvvvvpada  kighjlbcdafe  12a_0720             
12ah_0125  mabcadefghijkljbcihgfelkdvvvv-F+N  kihgjdlcbeaf  12a_0619             
12ah_0126  mabcdefghijfkledcblkajghivvvv-qEc  cfgkjhbaledi  12a_1040             
12ah_0127  mabcadefghijkbcklijlfghedvvvv-Nh+  kjigflhdbcae  12a_0168             
12ah_0128  mabcadefghijhklbclfgjikedvvvv-N-5  kjhicglbdeaf  12a_0206             
12ah_0129  mabcdeafghijkgldcbelfkjihvvvv-d-d  jdihgklacbfe  12a_1126             
12ah_0130  mabcadefghijfklbcljghikedvvvv-HF4  kjhibgldceaf  12a_0758             
12ah_0131  mabcadefghijdbcklgfejihlkvvvvpada  khgialjbdcfe  12a_0636             
12ah_0132  mabcdefghigjklihlbcdefakjvvvv-g2p  bgjklieafhcd  12a_0193             
12ah_0133  mabcadefghijkbcijkhldefglvvvvp8-a  kijfgldcabhe  12a_0789             
12ah_0134  mabcdefghijklfghcdebalkjivvvv-d-d  chglkijbafde  12a_1164             
12ah_0135  mabcadefghijkgfelbcldkjihvvvv-d-d  kfejibhladcg  12a_0549             
12ah_0136  mabcadefdghigefbcjklihlkjvvvv-Bpg  keaicbljdhgf  12a_0165             
12ah_0137  mabcdefghijbcdklgflkehajivvvv-Zzo  bfghjlackeid  12a_0521             
12ah_0138  mabcadefghijkbclfgjihkledvvvv-adW  kjghilbdcfae  12a_0760             
12ah_0139  mabcdefghiabcdejkhiljfgklvvvv--Zm  hijglckeabfd  12a_1114             
12ah_0140  mabcdefghijkldcbehgfalkjivvvv-d-d  chgjilkbadef  12a_1160             
12ah_0141  mabcdefghijklhcdgfebajklivvvv-d-d  chgljkiabdfe  12a_1146             
12ah_0142  mabcdeabcfgdehijklfghijklvvvv-Zaa  jkglhibdefac  12a_0815             
12ah_0143  mabcadefghijfbcklihgjlkedvvvv-adW  kjhgblicdfae  12a_0644             
12ah_0144  mabcadebcfghijkldefglkjihvvvvpdaa  kglhjiacfedb  12a_0153             
12ah_0145  mabcdefgehibcjklgflkjdaihvvvvVXym  bfgljdackeih  12a_0259             
12ah_0146  mabcdeafghijkdcbeklgjihlfvvvv-HFG  jghfklicbaed  12a_1034             
12ah_0147  mabcdefghijkldefcbalijkhgvvvv-a-a  dhigljkcbafe  12a_1281             
12ah_0148  mabcadebcfghijklfedglkjihvvvv----  kglhjicafedb  12a_0152             
12ah_0149  mabcdefghigjkdcbafjlihlkevvvvpjpj  ejibglkachdf  12a_0597             
12ah_0150  mabcdeafghijkdelfbckjihglvvvv-aZa  jihglakcbefd  12a_1179             
12ah_0151  mabcdeafghibcdejklfihgjklvvvv-Wda  jhgkliabefcd  12a_1028             
12ah_0152  mabcadefghijkilbclhgfkjedvvvv-p-Z  kjheiglcbdaf  12a_0270             
12ah_0153  mabcdeafgdehijklfbcglkjihvvvv-mWa  jglihakedcfb  12a_1095             
12ah_0154  mabcdeafghijkbcdelfkhijglvvvv-apa  jihgklabcfde  12a_1130             
12ah_0155  mabcdefghijklbifghedcjalkvvvv-p-p  bghkijlafedc  12a_0740             
12ah_0156  mabcadebcfghijkgledlhijkfvvvv-73E  kglfijhadecb  12a_0158             
12ah_0157  mabcadefgbchijkljihgfedklvvvv----  kihlgjedbafc  12a_0356             
12ah_0158  mabcadefghibcjkljefghidklvvvv----  kghiljebcafd  12a_0574             
12ah_0159  mabcadefghijkljbcilkdefghvvvv-FE+  kijghdleabcf  12a_0034             
12ah_0160  mabcadefghijfekbckdlhijglvvvv-H-H  kejibglacdhf  12a_0532             
12ah_0161  mabcdeafghijklhbcdegjklifvvvv-h+H  jgihbklcdaef  12a_1023             
12ah_0162  mabcadefghiejbckljfghidlkvvvvFGti  kdhigljbcafe  12a_0649             
12ah_0163  mabcadefghijkghilbclfkjedvvvv-p-Z  kjefichlbdag  12a_0591             
12ah_0164  mabcadefghijkbcldkhijgfelvvvvpada  kjihglacdbfe  12a_0738             
12ah_0165  mabcdefghfedijklcbjkliahgvvvv-Cyi  bejgfadlkchi  12a_0463             
12ah_0166  mabcdefghfedijkicblkjlahgvvvv-88m  bejgfadikclh  12a_0128             
12ah_0167  mabcadefgbchijkgflhijkledvvvv----  kjflhibdegac  12a_0420             
12ah_0168  mabcdeafghijhgkbedckfljilvvvv-N-N  jdibglkachef  12a_0601             
